month,origin,destination,bdry_proxy,distance_nm,origin_ais_coverage,destination_ais_coverage,origin_portcalls_dry_bulk,destination_portcalls_dry_bulk,origin_portcalls_cargo,destination_portcalls_cargo,origin_portcalls,destination_portcalls,origin_import_dry_bulk,destination_import_dry_bulk,origin_export_dry_bulk,destination_export_dry_bulk,origin_import_cargo,destination_import_cargo,origin_export_cargo,destination_export_cargo
2019-09-01,Beira,Paradip,20.325533294677733,3884.221472202057,1,1,12.0,61.0,34.0,65.0,46.0,71.0,81320.78514878907,890618.8287548228,118835.09967530149,615562.3459310348,130901.78509585693,891327.9632302858,171847.0946814969,636925.0282815098
2019-09-01,Beira,Visakhapatnam,20.325533294677733,3633.3449981217204,1,1,12.0,94.0,34.0,114.0,46.0,126.0,81320.78514878907,1669438.999317613,118835.09967530149,394801.20828323823,130901.78509585693,1716029.8515093822,171847.0946814969,441882.99326547625
2019-09-01,Beira,Gangavaram,20.325533294677733,3631.86746135613,1,0,12.0,0.0,34.0,0.0,46.0,0.0,81320.78514878907,0.0,118835.09967530149,0.0,130901.78509585693,0.0,171847.0946814969,0.0
2019-09-01,Beira,Gopalpur,20.325533294677733,3766.309240165636,1,0,12.0,0.0,34.0,0.0,46.0,0.0,81320.78514878907,0.0,118835.09967530149,0.0,130901.78509585693,0.0,171847.0946814969,0.0
2019-09-01,Beira,Dhamra,20.325533294677733,3912.0653514077635,1,1,12.0,21.0,34.0,23.0,46.0,23.0,81320.78514878907,258742.84105912456,118835.09967530149,197489.98624302764,130901.78509585693,262608.7978138443,171847.0946814969,197489.98624302764
2019-09-01,Beira,Sagar Sandheads,20.325533294677733,3976.1474697029253,1,0,12.0,0.0,34.0,0.0,46.0,0.0,81320.78514878907,0.0,118835.09967530149,0.0,130901.78509585693,0.0,171847.0946814969,0.0
2019-09-01,Beira,Haldia,20.325533294677733,4007.32271963914,1,1,12.0,47.0,34.0,65.0,46.0,90.0,81320.78514878907,1103157.3653878781,118835.09967530149,36072.586533672955,130901.78509585693,1127091.1441942777,171847.0946814969,50921.48482065893
2019-09-01,Beira,Chennai,20.325533294677733,3333.0611148186867,1,1,12.0,22.0,34.0,93.0,46.0,135.0,81320.78514878907,72054.8073444321,118835.09967530149,161182.39449315215,130901.78509585693,612252.655562155,171847.0946814969,223718.51144658896
2019-09-01,Beira,Kamarajar,20.325533294677733,3342.205695726929,1,1,12.0,24.0,34.0,40.0,46.0,66.0,81320.78514878907,784440.292473036,118835.09967530149,28855.6980635556,130901.78509585693,833516.4407652182,171847.0946814969,60411.13738644795
2019-09-01,Beira,Tuticorin,20.325533294677733,3081.274634364813,1,1,12.0,28.0,34.0,103.0,46.0,121.0,81320.78514878907,768969.9120414427,118835.09967530149,65443.22274447637,130901.78509585693,926871.7025152411,171847.0946814969,105188.4636965431
2019-09-01,Vostochny,Paradip,20.325533294677733,2685.8530468498607,1,1,46.0,61.0,87.0,65.0,99.0,71.0,17581.7188759369,890618.8287548228,1032897.8036003895,615562.3459310348,44458.33066892454,891327.9632302858,1148208.747609929,636925.0282815098
2019-09-01,Vostochny,Visakhapatnam,20.325533294677733,2936.5467783217364,1,1,46.0,94.0,87.0,114.0,99.0,126.0,17581.7188759369,1669438.999317613,1032897.8036003895,394801.20828323823,44458.33066892454,1716029.8515093822,1148208.747609929,441882.99326547625
2019-09-01,Vostochny,Gangavaram,20.325533294677733,2938.332103583915,1,0,46.0,0.0,87.0,0.0,99.0,0.0,17581.7188759369,0.0,1032897.8036003895,0.0,44458.33066892454,0.0,1148208.747609929,0.0
2019-09-01,Vostochny,Gopalpur,20.325533294677733,2802.2429417151357,1,0,46.0,0.0,87.0,0.0,99.0,0.0,17581.7188759369,0.0,1032897.8036003895,0.0,44458.33066892454,0.0,1148208.747609929,0.0
2019-09-01,Vostochny,Dhamra,20.325533294677733,2656.3619914125193,1,1,46.0,21.0,87.0,23.0,99.0,23.0,17581.7188759369,258742.84105912456,1032897.8036003895,197489.98624302764,44458.33066892454,262608.7978138443,1148208.747609929,197489.98624302764
2019-09-01,Vostochny,Sagar Sandheads,20.325533294677733,2593.974940377168,1,0,46.0,0.0,87.0,0.0,99.0,0.0,17581.7188759369,0.0,1032897.8036003895,0.0,44458.33066892454,0.0,1148208.747609929,0.0
2019-09-01,Vostochny,Haldia,20.325533294677733,2559.2361105501886,1,1,46.0,47.0,87.0,65.0,99.0,90.0,17581.7188759369,1103157.3653878781,1032897.8036003895,36072.586533672955,44458.33066892454,1127091.1441942777,1148208.747609929,50921.48482065893
2019-09-01,Vostochny,Chennai,20.325533294677733,3249.594441474088,1,1,46.0,22.0,87.0,93.0,99.0,135.0,17581.7188759369,72054.8073444321,1032897.8036003895,161182.39449315215,44458.33066892454,612252.655562155,1148208.747609929,223718.51144658896
2019-09-01,Vostochny,Kamarajar,20.325533294677733,3239.7232370746055,1,1,46.0,24.0,87.0,40.0,99.0,66.0,17581.7188759369,784440.292473036,1032897.8036003895,28855.6980635556,44458.33066892454,833516.4407652182,1148208.747609929,60411.13738644795
2019-09-01,Vostochny,Tuticorin,20.325533294677733,3521.1747998941137,1,1,46.0,28.0,87.0,103.0,99.0,121.0,17581.7188759369,768969.9120414427,1032897.8036003895,65443.22274447637,44458.33066892454,926871.7025152411,1148208.747609929,105188.4636965431
2019-09-01,Murmansk,Paradip,20.325533294677733,3510.0029412614176,1,1,31.0,61.0,69.0,65.0,142.0,71.0,0.0,890618.8287548228,826978.1931322258,615562.3459310348,21741.18962461224,891327.9632302858,882073.3846572576,636925.0282815098
2019-09-01,Murmansk,Visakhapatnam,20.325533294677733,3591.2400527447094,1,1,31.0,94.0,69.0,114.0,142.0,126.0,0.0,1669438.999317613,826978.1931322258,394801.20828323823,21741.18962461224,1716029.8515093822,882073.3846572576,441882.99326547625
2019-09-01,Murmansk,Gangavaram,20.325533294677733,3594.682177545025,1,0,31.0,0.0,69.0,0.0,142.0,0.0,0.0,0.0,826978.1931322258,0.0,21741.18962461224,0.0,882073.3846572576,0.0
2019-09-01,Murmansk,Gopalpur,20.325533294677733,3532.943386800273,1,0,31.0,0.0,69.0,0.0,142.0,0.0,0.0,0.0,826978.1931322258,0.0,21741.18962461224,0.0,882073.3846572576,0.0
2019-09-01,Murmansk,Dhamra,20.325533294677733,3485.2353634251754,1,1,31.0,21.0,69.0,23.0,142.0,23.0,0.0,258742.84105912456,826978.1931322258,197489.98624302764,21741.18962461224,262608.7978138443,882073.3846572576,197489.98624302764
2019-09-01,Murmansk,Sagar Sandheads,20.325533294677733,3482.387219887844,1,0,31.0,0.0,69.0,0.0,142.0,0.0,0.0,0.0,826978.1931322258,0.0,21741.18962461224,0.0,882073.3846572576,0.0
2019-09-01,Murmansk,Haldia,20.325533294677733,3436.8348075025524,1,1,31.0,47.0,69.0,65.0,142.0,90.0,0.0,1103157.3653878781,826978.1931322258,36072.586533672955,21741.18962461224,1127091.1441942777,882073.3846572576,50921.48482065893
2019-09-01,Murmansk,Chennai,20.325533294677733,3802.039299187854,1,1,31.0,22.0,69.0,93.0,142.0,135.0,0.0,72054.8073444321,826978.1931322258,161182.39449315215,21741.18962461224,612252.655562155,882073.3846572576,223718.51144658896
2019-09-01,Murmansk,Kamarajar,20.325533294677733,3793.6375085124564,1,1,31.0,24.0,69.0,40.0,142.0,66.0,0.0,784440.292473036,826978.1931322258,28855.6980635556,21741.18962461224,833516.4407652182,882073.3846572576,60411.13738644795
2019-09-01,Murmansk,Tuticorin,20.325533294677733,4014.607618199806,1,1,31.0,28.0,69.0,103.0,142.0,121.0,0.0,768969.9120414427,826978.1931322258,65443.22274447637,21741.18962461224,926871.7025152411,882073.3846572576,105188.4636965431
2019-09-01,Samarinda,Paradip,20.325533294677733,2181.347540067204,1,1,3.0,61.0,25.0,65.0,46.0,71.0,0.0,890618.8287548228,0.0,615562.3459310348,2906.1720017673897,891327.9632302858,2685.058264314814,636925.0282815098
2019-09-01,Samarinda,Visakhapatnam,20.325533294677733,2282.935766014303,1,1,3.0,94.0,25.0,114.0,46.0,126.0,0.0,1669438.999317613,0.0,394801.20828323823,2906.1720017673897,1716029.8515093822,2685.058264314814,441882.99326547625
2019-09-01,Samarinda,Gangavaram,20.325533294677733,2280.8992092373705,1,0,3.0,0.0,25.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,2906.1720017673897,0.0,2685.058264314814,0.0
2019-09-01,Samarinda,Gopalpur,20.325533294677733,2239.694806984972,1,0,3.0,0.0,25.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,2906.1720017673897,0.0,2685.058264314814,0.0
2019-09-01,Samarinda,Dhamra,20.325533294677733,2186.9586924758933,1,1,3.0,21.0,25.0,23.0,46.0,23.0,0.0,258742.84105912456,0.0,197489.98624302764,2906.1720017673897,262608.7978138443,2685.058264314814,197489.98624302764
2019-09-01,Samarinda,Sagar Sandheads,20.325533294677733,2149.7422671177783,1,0,3.0,0.0,25.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,2906.1720017673897,0.0,2685.058264314814,0.0
2019-09-01,Samarinda,Haldia,20.325533294677733,2174.932417852819,1,1,3.0,47.0,25.0,65.0,46.0,90.0,0.0,1103157.3653878781,0.0,36072.586533672955,2906.1720017673897,1127091.1441942777,2685.058264314814,50921.48482065893
2019-09-01,Samarinda,Chennai,20.325533294677733,2341.8876013844238,1,1,3.0,22.0,25.0,93.0,46.0,135.0,0.0,72054.8073444321,0.0,161182.39449315215,2906.1720017673897,612252.655562155,2685.058264314814,223718.51144658896
2019-09-01,Samarinda,Kamarajar,20.325533294677733,2341.0724261780083,1,1,3.0,24.0,25.0,40.0,46.0,66.0,0.0,784440.292473036,0.0,28855.6980635556,2906.1720017673897,833516.4407652182,2685.058264314814,60411.13738644795
2019-09-01,Samarinda,Tuticorin,20.325533294677733,2399.1633236661614,1,1,3.0,28.0,25.0,103.0,46.0,121.0,0.0,768969.9120414427,0.0,65443.22274447637,2906.1720017673897,926871.7025152411,2685.058264314814,105188.4636965431
2019-09-01,Taboneo,Paradip,20.325533294677733,2178.705890501044,0,1,0.0,61.0,0.0,65.0,0.0,71.0,0.0,890618.8287548228,0.0,615562.3459310348,0.0,891327.9632302858,0.0,636925.0282815098
2019-09-01,Taboneo,Visakhapatnam,20.325533294677733,2252.632682002761,0,1,0.0,94.0,0.0,114.0,0.0,126.0,0.0,1669438.999317613,0.0,394801.20828323823,0.0,1716029.8515093822,0.0,441882.99326547625
2019-09-01,Taboneo,Gangavaram,20.325533294677733,2250.286415763706,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,Taboneo,Gopalpur,20.325533294677733,2224.4567267876946,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,Taboneo,Dhamra,20.325533294677733,2188.1885860937946,0,1,0.0,21.0,0.0,23.0,0.0,23.0,0.0,258742.84105912456,0.0,197489.98624302764,0.0,262608.7978138443,0.0,197489.98624302764
2019-09-01,Taboneo,Sagar Sandheads,20.325533294677733,2157.7277827449993,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,Taboneo,Haldia,20.325533294677733,2187.918201551537,0,1,0.0,47.0,0.0,65.0,0.0,90.0,0.0,1103157.3653878781,0.0,36072.586533672955,0.0,1127091.1441942777,0.0,50921.48482065893
2019-09-01,Taboneo,Chennai,20.325533294677733,2275.2634621647967,0,1,0.0,22.0,0.0,93.0,0.0,135.0,0.0,72054.8073444321,0.0,161182.39449315215,0.0,612252.655562155,0.0,223718.51144658896
2019-09-01,Taboneo,Kamarajar,20.325533294677733,2275.6388726416135,0,1,0.0,24.0,0.0,40.0,0.0,66.0,0.0,784440.292473036,0.0,28855.6980635556,0.0,833516.4407652182,0.0,60411.13738644795
2019-09-01,Taboneo,Tuticorin,20.325533294677733,2302.10886874193,0,1,0.0,28.0,0.0,103.0,0.0,121.0,0.0,768969.9120414427,0.0,65443.22274447637,0.0,926871.7025152411,0.0,105188.4636965431
2019-10-01,Newcastle,Paradip,20.197322722404234,4908.447607208709,1,1,177.0,60.0,188.0,61.0,201.0,66.0,86373.57419945656,529864.8365491935,8336194.005520125,918602.010083253,122179.03111342521,529864.8365491935,8341961.936131759,920421.6823777978
